denuncia_fecha,denuncia_tipo_explotacion,denuncia_via_ingreso,denunciante_tipo_acercamiento,hecho_localidad,hecho_provincia,hecho_pais,hecho_denuncia_previa,derivacion_judicializacion_organismo,derivacion_judicializacion_fecha
2017-04-14,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,Protex - Fuerzas de seguridad federales,2017-04-14
2017-04-15,Explotación sexual,Línea 145,ONG – Org Nacionales,INGENIERO ALLAN,Buenos Aires,Argentina,,Protex,2017-04-15
2017-04-15,Desaparición,Línea 145,ONG – Org Nacionales,,Buenos Aires,Argentina,,Protex,2017-04-15
2017-04-15,Desaparición,Línea 145,Otros,ROSARIO ,Santa Fe,Argentina,,Protex,2017-04-15
2017-04-15,Explotación sexual,Correo institucional,Sin datos,PUERTO MADRYN,Chubut,Argentina,,Protex,2017-04-20
2017-04-15,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-15
2017-04-15,Explotación laboral,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-15
2017-04-15,Explotación sexual,Línea 145,Otros,LAVALLOL - LOMAS DE ZAMORA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-04-15
2017-04-16,Explotación sexual,Línea 145,Por contacto (boca en boca),PUERTO PIRAMIDES,Chubut,Argentina,,Protex,2017-04-20
2017-04-16,Desaparición,Línea 145,Otros,BERAZATEGUI,Buenos Aires,Argentina,,Protex,2017-04-16
2017-04-16,Desaparición,Línea 145,Otros,MAKALLE - DEPARTAMENTO DE DONOVAN,Chaco,Argentina,,Protex,2017-04-16
2017-04-16,Desaparición,Línea 145,Sin datos,LA MATANZA,Buenos Aires,Argentina,,Protex,2017-04-16
2017-04-16,Desaparición,Línea 145,Sin datos,LOYOLA SUR,Santa Fe,Argentina,,Protex,2017-04-16
2017-04-16,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-20
2017-04-16,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-04-20
2017-04-16,Desaparición,Línea 145,Otros,RAWSON,San Juan,Argentina,,No sale,2017-04-16
2017-04-17,Desaparición,Línea 145,ONG – Org Nacionales,BERAZATEGUI,Buenos Aires,Argentina,,Protex,2017-04-18
2017-04-17,Desaparición,Línea 145,ONG – Org Nacionales,LOMAS DE ZAMORA,Buenos Aires,Argentina,,Protex,2017-04-18
2017-04-17,Secuestro/Venta de niños/pornografía infantil,Línea 145,ONG – Org Nacionales,ROSARIO ,Santa Fe,Argentina,,Protex,2017-04-17
2017-04-17,Explotación laboral,Línea 145,Otros,,Buenos Aires,Argentina,,Protex,2017-04-17
2017-04-17,Desaparición,Línea 145,Otros,PACHECO,Buenos Aires,Argentina,,Protex,2017-04-17
2017-04-17,Desaparición,Línea 145,Otros,SAN JUSTO ,Buenos Aires,Argentina,,Protex,2017-04-17
2017-04-17,Explotación sexual,Línea 145,Otros,,,,,Oficina de Monitoreo - Protex,2017-04-17
2017-04-18,Explotación sexual,Línea 145,Otros,Caba ,Caba,Argentina,,Área legal (judicializadas),2017-04-18
2017-04-18,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,Área legal (judicializadas),2017-04-18
2017-04-18,Explotación sexual,Línea 145,Otros,ROSARIO ,Santa Fe,Argentina,Sí,Protex,2017-04-18
2017-04-18,Explotación laboral,Línea 145,Otros,TRES DE FEBRERO,Buenos Aires,Argentina,,Protex,2017-04-18
2017-04-18,Explotación sexual,Línea 145,Televisión,PARANA,Entre Ríos,Argentina,,Protex,2017-04-18
2017-04-18,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-18
2017-04-19,Explotación sexual,Línea 145,ONG – Org Nacionales,MALARGUE,Mendoza,Argentina,,Área legal (judicializadas),2017-04-19
2017-04-19,Explotación laboral,Línea 145,Televisión,SANTA FE ,Santa Fe,Argentina,,Protex,2017-04-19
2017-04-19,Explotación sexual,Línea 145,Internet,SANTA FE ,Santa Fe,Argentina,,Protex,2017-04-19
2017-04-19,Explotación sexual,Línea 145,Otros,GERLI,Buenos Aires,Argentina,,Protex,2017-04-19
2017-04-19,Explotación sexual,Línea 145,Otros,SANTA CRUZ ,Santa Cruz,Argentina,,Protex,2017-04-19
2017-04-19,Explotación laboral,Línea 145,Otros,TUNUYAN,Mendoza,Argentina,,Protex,2017-04-19
2017-04-19,Desaparición,Línea 145,Otros,GRAL SAN MARTIN,Santa Fe,Argentina,,Protex,2017-04-19
2017-04-19,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,,,,,Protex,2017-04-19
2017-04-19,Explotación sexual,Línea 145,Otros,CabaLLITO,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-19
2017-04-19,Explotación sexual,Línea 145,ONG – Org Nacionales,MENDOZA,Mendoza,Argentina,,Área legal (judicializadas) - Fuerzas de seguridad federales,2017-04-19
2017-04-20,Explotación sexual,Línea 145,Sin datos,VILLA NUEVA,Mendoza,Argentina,,Área legal (judicializadas),2017-04-19
2017-04-20,Explotación laboral,Línea 145,Sin datos,PUERTO PIRAMIDES,Chubut,Argentina,,Protex,2017-04-19
2017-04-20,Desaparición,Línea 145,Sin datos,SALTA,Salta,Argentina,,Protex,2017-04-20
2017-04-20,Desaparición,Línea 145,Sin datos,SALTA,Salta,Argentina,,Protex,2017-04-20
2017-04-20,Posible captación,Línea 145,Internet,LUJAN DE CUYO,Mendoza,Argentina,,PNA Área legal para judicializar ,2017-04-20
2017-04-20,Explotación sexual,Línea 145,Por contacto (boca en boca),MENDOZA,Mendoza,Argentina,Sí,PNA Área legal para judicializar ,2017-04-19
2017-04-20,Explotación laboral,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-20
2017-04-20,Explotación sexual,Línea 145,Sin datos,LA PLATA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-04-20
2017-04-20,Explotación sexual,Línea 145,Sin datos,LA PLATA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-04-20
2017-04-20,Explotación sexual,Línea 145,Sin datos,LA PLATA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-04-20
2017-04-21,Explotación sexual,Línea 145,Radio,Caba,Caba,Argentina,,Área legal (judicializadas),2017-04-21
2017-04-21,Explotación sexual,Línea 145,ONG – Org Nacionales,MAR DEL PLATA,Buenos Aires,Argentina,,Área legal (judicializadas),2017-04-21
2017-04-21,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-04-21
2017-04-21,Desaparición,Línea 145,Sin datos,PDO DE GRAL SAN MARTIN,Buenos Aires,Argentina,,Área legal (judicializadas),2017-04-21
2017-04-21,Explotación sexual,Línea 145,Internet,SAN LORENZO,Santa Fe,Argentina,,Protex,2017-04-21
2017-04-21,Explotación sexual,Línea 145,Otros,MORON,Buenos Aires,Argentina,,Protex,2017-04-24
2017-04-21,Desaparición,Línea 145,Otros,PARANA,Entre Ríos,Argentina,,Protex,2017-04-21
2017-04-21,Posible captación,Línea 145,Sin datos,GONZALEZ CATAN,Buenos Aires,Argentina,,Protex,2017-04-21
2017-04-21,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,,,,,Protex,2017-04-21
2017-04-21,Explotación laboral,Línea 145,Por contacto (boca en boca),NEUQUÉN,Neuquén,Argentina,,Protex - Fuerzas de seguridad federales,2017-04-21
2017-04-21,Desaparición,Línea 145,Sin datos,Caba,Caba,Argentina,Sí,No sale,2017-04-21
2017-04-22,Posible captación,Línea 145,Otros,GONZALEZ CATAN,Buenos Aires,Argentina,,Protex,2017-04-22
2017-04-22,Explotación sexual  - secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,CARLOS PAZ,Córdoba,Argentina,,Protex,2017-04-22
2017-04-22,Explotación sexual,Línea 145,Sin datos,ROSARIO,Santa Fe,Argentina,,Protex,2017-04-25
2017-04-22,Explotación sexual,Línea 145,Sin datos,ROSARIO,Santa Fe,Argentina,,Protex,2017-04-22
2017-04-22,Publicidad de oferta sexual,Línea 145,Televisión,Caba,Caba,Argentina,, PNA Área legal para judicializar - Oficina de Monitoreo,2017-04-22
2017-04-22,Publicidad de oferta sexual  - posible captación,Línea 145,Otros,Caba,Caba,Argentina,, PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-04-22
2017-04-22,Publicidad de oferta sexual  - posible captación,Línea 145,Sin datos,Caba,Caba,Argentina,, PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-04-22
2017-04-22,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,,,,,No sale,
2017-04-23,Explotación sexual,Línea 145,Sin datos,CHAJARI,Entre Ríos,Argentina,,Protex,2017-04-23
2017-04-23,Explotación sexual,Línea 145,Sin datos,GUALEGUAYCHU,Entre Ríos,Argentina,,Protex,2017-04-23
2017-04-23,Explotación sexual,Línea 145,Sin datos,GUALEGUAYCHU,Entre Ríos,Argentina,,Protex,2017-04-23
2017-04-23,Explotación sexual,Línea 145,Sin datos,RETIRO,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-23
2017-04-24,Explotación sexual,Línea 145,Sin datos,FLORES,Caba,Argentina,,Área legal (judicializadas),2017-04-24
2017-04-24,Explotación sexual,Línea 145,Otros,ROSARIO,Santa Fe,Argentina,,Protex,2017-04-24
2017-04-24,Explotación laboral,Línea 145,Otros,BUENOS AIRES,Buenos Aires,Argentina,,Protex,2017-04-25
2017-04-24,Oferta laboral engañosa,Línea 145,Otros,LA PLATA,Buenos Aires,Argentina,,Protex,2017-04-24
2017-04-24,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,BUENOS AIRES,Buenos Aires,Argentina,,Protex,2017-04-25
2017-04-24,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,DEL VISO,Buenos Aires,Argentina,,Protex,2017-04-24
2017-04-24,Explotación sexual,Línea 145,Sin datos,MASCHWITZ,Buenos Aires,Argentina,,Protex,2017-04-24
2017-04-24,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-24
2017-04-24,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-24
2017-04-24,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-24
2017-04-24,Explotación laboral,Línea 145,Por contacto (boca en boca),Caba,Caba,Argentina,, PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-04-21
2017-04-24,,Sin datos,Sin datos,,,,,,
2017-04-25,Desaparición,Línea 145,Por contacto (boca en boca),Caba,Caba,Argentina,,Área legal (judicializadas),2017-04-25
2017-04-25,Explotación sexual,Línea 145,Otros,CIUDAD DE MEXICO,No aplica,Mexico,,Protex,2017-04-26
2017-04-25,Explotación sexual,Línea 145,Sin datos,MORON,Buenos Aires,Argentina,,Protex,2017-04-25
2017-04-25,Explotación sexual,Correo institucional,Sin datos,PUERTO MADRYN,Chubut,Argentina,,Protex,2017-04-25
2017-04-25,Desaparición,Línea 145,Por contacto (boca en boca),Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-25
2017-04-25,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-25
2017-04-25,Explotación sexual,Línea 145,Otros,MENDOZA CAPITAL,Mendoza,Argentina,,PNA Área legal para judicializar ,2017-04-25
2017-04-25,Oferta laboral engañosa,Línea 145,Otros,CONSTITUCION,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-25
2017-04-25,Explotación laboral,Línea 145,Sin datos,Caba ,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-25
2017-04-25,Publicidad de oferta sexual,Correo institucional,Otros,Caba ,Caba,Argentina,,Oficina de Monitoreo - Área legal (judicializadas),2017-04-25
2017-04-25,Secuestro/Venta de niños/pornografía infantil,Línea 145,ONG – Org Nacionales,Caba,Caba,Argentina,Sí,No sale,
2017-04-25,Explotación laboral,Línea 145,Sin datos,VIEDMA,Río Negro,Argentina,,No sale,
2017-04-26,Explotación laboral,Línea 145,Internet,Caba,Caba,Argentina,,Área legal (judicializadas),2017-04-26
2017-04-26,Explotación sexual,Línea 145,Televisión,CÓRDOBA,Córdoba,Argentina,Sí,Protex,2017-04-26
2017-04-26,Explotación sexual,Línea 145,Por contacto (boca en boca),LANUS ESTE,Buenos Aires,Argentina,,Protex,2017-04-26
2017-04-26,Desaparición,Línea 145,Por contacto (boca en boca),JUJUY ,Jujuy,Argentina,,Protex,2017-04-27
2017-04-26,Desaparición,Línea 145,Otros,LANUS,Buenos Aires,Argentina,Sí,Protex,2017-04-26
2017-04-26,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,EL JAGUEL,Buenos Aires,Argentina,Sí,Protex,2017-04-26
2017-04-26,Desaparición,Línea 145,Sin datos,LANUS ,Buenos Aires,Argentina,Sí,Protex,2017-04-26
2017-04-26,Explotación laboral,Línea 145,Por contacto (boca en boca),MONTE CASTRO. CABA,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-27
2017-04-26,Explotación sexual,Correo institucional,Internet,Caba,Caba,Argentina,,Oficina de Monitoreo - Área legal (judicializadas),2017-04-26
2017-04-26,Explotación sexual,Correo institucional,Internet,Caba,Caba,Argentina,,Oficina de Monitoreo - Área legal (judicializadas),2017-04-26
2017-04-26,Explotación sexual,Línea 145,Internet,Caba,Caba,Argentina,,Oficina de Monitoreo - PNA Área legal para judicializar,2017-04-26
2017-04-27,Explotación sexual,Línea 145,ONG – Org Nacionales,GENERAL BAIGORRIA,Santa Fe,Argentina,Sí,Protex,2017-04-27
2017-04-27,Posible captación,Línea telefónica institucional,Por contacto (boca en boca),JUJUY ,Jujuy,Argentina,,Protex,2017-04-27
2017-04-27,Explotación sexual,Línea 145,Otros,BUENOS AIRES,Buenos Aires,Argentina,,Protex,2017-04-27
2017-04-27,Explotación laboral,Línea 145,Otros,,,,,Protex,2017-04-27
2017-04-27,Secuestro/Venta de niños/pornografía infantil,Línea 145,Otros,SANTA FE ,Santa Fe,Argentina,,Protex,2017-04-27
2017-04-27,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,Protex,2017-04-27
2017-04-27,Explotación sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-27
2017-04-27,Posible captación,Línea 145,Sin datos,Caba,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-27
2017-04-28,Explotación sexual,Línea 145,Otros,Caba,Caba,Argentina,,Área legal (judicializadas),2017-04-28
2017-04-28,Explotación sexual,,ONG – Org Nacionales,GRANADERO BAIGORRIA,Santa Fe,Argentina,Sí,Protex,2017-04-28
2017-04-28,Explotación sexual,Línea 145,Televisión,LINIERS,Caba,Argentina,,PNA Área legal para judicializar ,2017-04-28
2017-04-28,Explotación sexual,Línea 145,Otros,SAN CARLOS DE BARILOCHE,Río Negro,Argentina,Sí,Protex - Fuerzas de seguridad federales,2017-04-28
2017-04-28,Desaparición,Sin datos,Otros,GLEW- ALMIRANTE BROWN ,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-04-28
2017-04-28,Explotación sexual,Línea 145,Otros,MENDOZA,Mendoza,Argentina,,,2017-04-28
2017-04-29,Explotación sexual,Línea 145,Por contacto (boca en boca),Caba,Caba,Argentina,,Área legal (judicializadas),2017-04-29
2017-04-29,Explotación laboral,Línea 145,Otros,MAQUINISTA SABIO - ESCOBAR,Buenos Aires,Argentina,,Protex,2017-04-29
2017-04-29,Posible captación,Línea 145,Sin datos,CORRIENTES,Corrientes,Argentina,,Protex,2017-04-29
2017-04-30,Explotación laboral,Línea 145,Internet,GUADALUPE,Santa Fe,Argentina,,Protex,2017-04-30
2017-04-30,Desaparición,Línea 145,Otros,Caba,Caba,Argentina,Sí,Protex,2017-04-30
2017-04-30,Explotación sexual,Línea 145,Sin datos, CERRITO,Entre Ríos,Argentina,,Protex,2017-05-01
2017-04-30,Explotación sexual,Línea 145,Sin datos,MALVINAS ARGENTINAS,Buenos Aires,Argentina,,Protex,2017-04-30
2017-04-30,Desaparición,Línea 145,Sin datos,BUENOS AIRES,Buenos Aires,Argentina,,Protex,2017-05-01
2017-04-30,Publicidad de oferta sexual,Línea 145,Sin datos,Caba,Caba,Argentina,,Oficina de Monitoreo - Área legal (judicializadas),2017-04-30
2017-04-30,Desaparición,Línea 145,Por contacto (boca en boca),BURZACO,Buenos Aires,Argentina,Sí,,2017-04-30
2017-05-01,Desaparición,Línea 145,Televisión,PALERMO,Caba,Argentina,,Protex,2017-05-01
2017-05-01,Explotación sexual,Línea 145,Televisión,COMODORO RIVADAVIA,Chubut,Argentina,,Protex,2017-05-01
2017-05-01,Desaparición,Línea 145,Televisión,PALERMO,Caba,Argentina,,Protex,2017-05-01
2017-05-01,Desaparición,Línea 145,Por contacto (boca en boca),SALTA,Salta,Argentina,,Protex,2017-05-01
2017-05-01,Explotación sexual,Línea 145,Otros,SAN MIGUEL DE TUCUMAN,Tucumán,Argentina,,Protex,2017-05-01
2017-05-01,Explotación sexual,Línea 145,Otros,,Buenos Aires,Argentina,,Protex,2017-05-01
2017-05-01,Explotación laboral,Línea 145,Otros,LOBOS ,Buenos Aires,Argentina,,Protex,2017-05-01
2017-05-01,Desaparición,Línea 145,Otros,ALMAGRO,Caba,Argentina,,Protex,2017-05-02
2017-05-01,Desaparición,Línea 145,Sin datos,BUENOS AIRES,Caba,Argentina,Sí,Protex,2017-05-01
2017-05-01,Desaparición,Línea 145,Sin datos,SAN JUSTO,Buenos Aires,Argentina,,Protex,2017-05-01
2017-05-01,Desaparición,Línea 145,Sin datos,SAN JUSTO,Buenos Aires,Argentina,,Protex,2017-05-01
2017-05-01,Desaparición,Línea 145,Sin datos,SAN JUSTO,Buenos Aires,Argentina,,Protex,2017-05-01
2017-05-01,,Sin datos,Sin datos,,,,,,
2017-05-02,Explotación sexual,Línea 145,Por contacto (boca en boca),BELGRANO,Caba,Argentina,,Área legal (judicializadas),2017-05-02
2017-05-02,Desaparición,Línea 145,Televisión,CAPILLA DEL MONTE,Formosa,Argentina,,Protex,2017-05-02
2017-05-02,Posible captación,Línea 145,Televisión,VILLA DOMINICO,Buenos Aires,Argentina,,Protex,2017-05-02
2017-05-02,Explotación laboral,Línea 145,Internet,RAMOS MEJIA,Buenos Aires,Argentina,,Protex,2017-05-03
2017-05-02,Explotación sexual,Línea 145,ONG – Org Nacionales,CONCORDIA,Entre Ríos,Argentina,,Protex,2017-05-02
2017-05-02,Secuestro/Venta de niños/pornografía infantil,Línea 145,ONG – Org Nacionales,ROLDÁN ,Tierra del Fuego,Argentina,,Protex,2017-05-02
2017-05-02,Desaparición,Línea 145,Por contacto (boca en boca),SALTA,Salta,Argentina,,Protex,2017-05-02
2017-05-02,Secuestro/Venta de niños/pornografía infantil,Línea 145,Por contacto (boca en boca),OLIVOS - VICENTE LOPEZ,Buenos Aires,Argentina,,Protex,2017-05-02
2017-05-02,Explotación laboral,Línea 145,Otros,SAN JOSE DE FELICIANO,Entre Ríos,Argentina,,Protex,2017-05-02
2017-05-02,Desaparición,Línea 145,Otros,ALMAGRO,Caba,Argentina,,Protex,2017-05-02
2017-05-02,Posible captación,Línea 145,Sin datos,Caba,Caba,Argentina,,Protex,2017-05-02
2017-05-02,Posible captación,Correo institucional,Internet,LUJAN DE CUYO,Mendoza,Argentina,,PNA Área legal para judicializar ,2017-05-02
2017-05-02,Publicidad de oferta sexual,Línea 145,Campañas del programa,NEUQUÉN,Neuquén,Argentina,,Ministerio de Seguridad - Oficina de Monitoreo,2017-05-02
2017-05-02,Explotación sexual,Línea 145,Internet,CÓRDOBA,Córdoba,Argentina,,Protex - Fuerzas de seguridad federales,2017-05-02
2017-05-02,Secuestro/Venta de niños/pornografía infantil,Línea 145,Sin datos,JUNIN,Caba,Argentina,,No sale,2017-05-02
2017-05-03,,Línea 145,Por contacto (boca en boca),BOEDO,Caba,Argentina,,Protex,2017-05-03
2017-05-03,Desaparición,Línea 145,Otros,GRAL RODRIGUEZ,Buenos Aires,Argentina,,Protex,2017-05-07
2017-05-03,Desaparición,Línea 145,Otros,LUGANO,Caba,Argentina,,Protex,2017-05-04
2017-05-03,Explotación sexual,Línea 145,Sin datos,LEDESMA,Jujuy,Argentina,,Protex,2017-05-04
2017-05-04,Publicidad de oferta sexual,Línea 145,Campañas del programa,NEUQUÉN,Neuquén,Argentina,,Protex,2017-05-04
2017-05-04,Explotación sexual,Línea 145,Otros,CÓRDOBA,Córdoba,Argentina,,Protex,2017-05-04
2017-05-04,Explotación sexual,Línea 145,Otros,JUJUY ,Jujuy,Argentina,,Protex,2017-05-04
2017-05-04,Explotación sexual,Línea 145,Otros,MORON,Buenos Aires,Argentina,,Protex,2017-05-04
2017-05-04,Explotación laboral,Línea 145,Otros,SAN MARCOS SíERRA ,Córdoba,Argentina,,Protex,2017-05-04
2017-05-04,Explotación laboral,Línea 145,Sin datos,,,,,Protex,2017-05-04
2017-05-04,Posible captación,Línea 145,Otros,VILLA DEL PARQUE,Caba,Argentina,,PNA Área legal para judicializar ,2017-05-05
2017-05-04,Explotación sexual,Línea 145,Por contacto (boca en boca),CÓRDOBA,Córdoba,Argentina,,Protex - Fuerzas de seguridad federales,2017-05-05
2017-05-04,Oferta laboral engañosa,Línea 145,Internet,LA PLATA,Buenos Aires,Argentina,,Area legal (judicializadas) - Protex,2017-05-04
2017-05-04,Explotación sexual,Línea 145,Internet,VILLA LUGANO,Caba,Argentina,,PNA Área legal para judicializar - Fuerzas de seguridad federales,2017-05-04
2017-05-04,Explotación laboral,Línea 145,Otros,PARTIDO DE LA MATANZA,Buenos Aires,Argentina,,Protex - Fuerzas de seguridad federales,2017-05-04
